VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD.x, TEXCOORD.y
468, 494, -0.92723,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.34375
469, 495, -0.92184,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.34375
470, 496, -0.92184,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.46875
471, 494, -0.92723,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.34375
472, 496, -0.92184,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.46875
473, 497, -0.92723,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.46875
474, 498, -0.92094,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
475, 499, -0.91645,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
476, 500, -0.91645,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
477, 498, -0.92094,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
478, 500, -0.91645,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
479, 501, -0.92094,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
480, 502, -0.91375,  0.66924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
481, 503, -0.91195,  0.66924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
482, 504, -0.91195,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
483, 502, -0.91375,  0.66924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
484, 504, -0.91195,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
485, 505, -0.91375,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
486, 506, -0.90926,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16797,  0.4375
487, 507, -0.90297,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.18164,  0.4375
488, 508, -0.90297,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.18164,  0.53125
489, 506, -0.90926,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16797,  0.4375
490, 508, -0.90297,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.18164,  0.53125
491, 509, -0.90926,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16797,  0.53125
492, 510, -0.90207,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
493, 511, -0.89758,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
494, 512, -0.89758,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
495, 510, -0.90207,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
496, 512, -0.89758,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
497, 513, -0.90207,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
498, 514, -0.89488,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
499, 515, -0.89129,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
500, 516, -0.89129,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
501, 514, -0.89488,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
502, 516, -0.89129,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
503, 517, -0.89488,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
504, 518, -0.88859,  0.66924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
505, 519, -0.8868,  0.66924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
506, 520, -0.8868,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
507, 518, -0.88859,  0.66924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
508, 520, -0.8868,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
509, 521, -0.88859,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
510, 522, -0.8832,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
511, 523, -0.87871,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
512, 524, -0.87871,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
513, 522, -0.8832,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
514, 524, -0.87871,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
515, 525, -0.8832,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
516, 526, -0.87691,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
517, 527, -0.87242,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
518, 528, -0.87242,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
519, 526, -0.87691,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
520, 528, -0.87242,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
521, 529, -0.87691,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
522, 530, -0.86434,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.63672,  0.34375
523, 531, -0.85895,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.64844,  0.34375
524, 532, -0.85895,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.64844,  0.46875
525, 530, -0.86434,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.63672,  0.34375
526, 532, -0.85895,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.64844,  0.46875
527, 533, -0.86434,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.63672,  0.46875
528, 534, -0.85805,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
529, 535, -0.85355,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
530, 536, -0.85355,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
531, 534, -0.85805,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
532, 536, -0.85355,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
533, 537, -0.85805,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
534, 538, -0.85176,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
535, 539, -0.84727,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
536, 540, -0.84727,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
537, 538, -0.85176,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
538, 540, -0.84727,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
539, 541, -0.85176,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
540, 542, -0.84457,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
541, 543, -0.84098,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
542, 544, -0.84098,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
543, 542, -0.84457,  0.66764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
544, 544, -0.84098,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
545, 545, -0.84457,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
546, 546, -0.83918,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
547, 547, -0.83469,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
548, 548, -0.83469,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
549, 546, -0.83918,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
550, 548, -0.83469,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
551, 549, -0.83918,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
552, 550, -0.83289,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
553, 551, -0.8284,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
554, 552, -0.8284,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
555, 550, -0.83289,  0.66444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
556, 552, -0.8284,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
557, 553, -0.83289,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
558, 554, -0.8257,  0.66924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
559, 555, -0.82391,  0.66924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.1875
560, 556, -0.82391,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
561, 554, -0.8257,  0.66924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.1875
562, 556, -0.82391,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92578,  0.32813
563, 557, -0.8257,  0.65486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.92188,  0.32813
564, 558, -0.94687,  0.64306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
565, 559, -0.93051,  0.64306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
566, 560, -0.93051,  0.61396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
567, 558, -0.94687,  0.64306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
568, 560, -0.93051,  0.61396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
569, 561, -0.94687,  0.61396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
570, 562, -0.92723,  0.63431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
571, 563, -0.92184,  0.63431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.34375
572, 564, -0.92184,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
573, 562, -0.92723,  0.63431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
574, 564, -0.92184,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
575, 565, -0.92723,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.46875
576, 566, -0.92094,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
577, 567, -0.91645,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
578, 568, -0.91645,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
579, 566, -0.92094,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
580, 568, -0.91645,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
581, 569, -0.92094,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
582, 570, -0.91465,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.22266,  0.4375
583, 571, -0.91016,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23242,  0.4375
584, 572, -0.91016,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23242,  0.53125
585, 570, -0.91465,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.22266,  0.4375
586, 572, -0.91016,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23242,  0.53125
587, 573, -0.91465,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.22266,  0.53125
588, 574, -0.90836,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
589, 575, -0.90387,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
590, 576, -0.90387,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
591, 574, -0.90836,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
592, 576, -0.90387,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
593, 577, -0.90836,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
594, 578, -0.90207,  0.6359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.1875
595, 579, -0.89758,  0.6359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.1875
596, 580, -0.89758,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.32813
597, 578, -0.90207,  0.6359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.1875
598, 580, -0.89758,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.73242,  0.32813
599, 581, -0.90207,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.72266,  0.32813
600, 582, -0.89039,  0.63431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  0.32813
601, 583, -0.8841,  0.63431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.95703,  0.32813
602, 584, -0.8841,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.95703,  0.45313
603, 582, -0.89039,  0.63431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  0.32813
604, 584, -0.8841,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.95703,  0.45313
605, 585, -0.89039,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.94336,  0.45313
606, 586, -0.8832,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
607, 587, -0.87871,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
608, 588, -0.87871,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
609, 586, -0.8832,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
610, 588, -0.87871,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
611, 589, -0.8832,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
612, 590, -0.87691,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
613, 591, -0.87242,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.4375
614, 592, -0.87242,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
615, 590, -0.87691,  0.63111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
616, 592, -0.87242,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
617, 593, -0.87691,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.53125
618, 594, -0.86973,  0.63431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
619, 595, -0.86613,  0.63431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
620, 596, -0.86613,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
621, 594, -0.86973,  0.63431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
622, 596, -0.86613,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
623, 597, -0.86973,  0.62153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
624, 598, -0.94687,  0.60972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
625, 599, -0.93051,  0.60972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
626, 600, -0.93051,  0.58062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
627, 598, -0.94687,  0.60972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
628, 600, -0.93051,  0.58062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
629, 601, -0.94687,  0.58062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
630, 602, -0.92813,  0.60097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
631, 603, -0.92184,  0.60097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.20313
632, 604, -0.92184,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
633, 602, -0.92813,  0.60097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.20313
634, 604, -0.92184,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49805,  0.32813
635, 605, -0.92813,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.32813
636, 606, -0.92094,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
637, 607, -0.91645,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
638, 608, -0.91645,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
639, 606, -0.92094,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
640, 608, -0.91645,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
641, 609, -0.92094,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
642, 610, -0.91465,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
643, 611, -0.91016,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
644, 612, -0.91016,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
645, 610, -0.91465,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
646, 612, -0.91016,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
647, 613, -0.91465,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
648, 614, -0.90836,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
649, 615, -0.90387,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
650, 616, -0.90387,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
651, 614, -0.90836,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
652, 616, -0.90387,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
653, 617, -0.90836,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
654, 618, -0.90207,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75781,  0.1875
655, 619, -0.89758,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76758,  0.1875
656, 620, -0.89758,  0.5834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76758,  0.32813
657, 618, -0.90207,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75781,  0.1875
658, 620, -0.89758,  0.5834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76758,  0.32813
659, 621, -0.90207,  0.5834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75781,  0.32813
660, 622, -0.89578,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
661, 623, -0.89129,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
662, 624, -0.89129,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
663, 622, -0.89578,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
664, 624, -0.89129,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
665, 625, -0.89578,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
666, 626, -0.8832,  0.60097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.34375
667, 627, -0.87781,  0.60097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.34375
668, 628, -0.87781,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.46875
669, 626, -0.8832,  0.60097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.34375
670, 628, -0.87781,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.59375,  0.46875
671, 629, -0.8832,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.46875
672, 630, -0.87691,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
673, 631, -0.87242,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.4375
674, 632, -0.87242,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
675, 630, -0.87691,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
676, 632, -0.87242,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
677, 633, -0.87691,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.53125
678, 634, -0.87062,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
679, 635, -0.86613,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.4375
680, 636, -0.86613,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
681, 634, -0.87062,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
682, 636, -0.86613,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
683, 637, -0.87062,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.53125
684, 638, -0.86434,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
685, 639, -0.85984,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
686, 640, -0.85984,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
687, 638, -0.86434,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
688, 640, -0.85984,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
689, 641, -0.86434,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
690, 642, -0.85715,  0.60097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
691, 643, -0.85355,  0.60097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
692, 644, -0.85355,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
693, 642, -0.85715,  0.60097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
694, 644, -0.85355,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
695, 645, -0.85715,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
696, 646, -0.85176,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
697, 647, -0.84727,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.4375
698, 648, -0.84727,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
699, 646, -0.85176,  0.59778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
700, 648, -0.84727,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
701, 649, -0.85176,  0.58819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.53125
